id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,beta_CI,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2,effect
prot-a-908,ukb-d-30760_irnt,HDL cholesterol,Epidermal growth factor,Wald ratio,1,-0.00101590052750565,0.00907724189902034,0.9108889686454374,-0.01880729464958552,0.01677549359457422,0.9989846153247356,0.9813684589750172,1.0169169923168635,0 [-0.02:0.02],1 [0.98:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-908,ukb-d-30760_irnt,HDL cholesterol,Epidermal growth factor,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1426,ukb-d-30760_irnt,HDL cholesterol,Interferon alpha/beta receptor 1,Wald ratio,1,-0.00110424577148774,0.01174525371073524,0.925096176432047,-0.02412494304452882,0.02191645150155333,0.9988963636835242,0.976163737268968,1.0221583811049104,0 [-0.02:0.02],1 [0.98:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1426,ukb-d-30760_irnt,HDL cholesterol,Interferon alpha/beta receptor 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ukb-d-30770_irnt,ukb-d-30760_irnt,HDL cholesterol,IGF-1,Inverse variance weighted,355,0.02089627219985294,0.01709085526048129,0.22145886811394713,-0.01260180411069038,0.05439434851039627,1.021116128014358,0.9874772661316572,1.055900913016075,0.02 [-0.01:0.05],1.02 [0.99:1.06],overlaps null,4.346341737109775e-5,9.204526905610636e-4,0.9623649009418924,3744.5234881021593,354,0,0.094387994579514925,0.01118047567359528,TRUE,0,107.25156686850892,0.09835725066188795,term trait as confounder
ukb-d-30770_irnt,ukb-d-30760_irnt,HDL cholesterol,IGF-1,MR Egger,355,0.01954315520547443,0.03337782778392628,0.5585768849017343,-0.04587738725102108,0.08496369766196996,1.0197353728006515,0.9551590696903786,1.088677544440804,0.02 [-0.05:0.08],1.02 [0.96:1.09],overlaps null,4.346341737109775e-5,9.204526905610636e-4,0.9623649009418924,3744.499836317943,353,0,0.094387994579514925,0.01118047567359528,TRUE,0,107.25156686850892,0.09835725066188795,term trait as confounder
ukb-d-30770_irnt,ukb-d-30760_irnt,HDL cholesterol,IGF-1,Weighted median,355,-1.5266553281182782e-4,0.01129950527159583,0.989220256738907,-0.02229969586513966,0.021994364799516,0.9998473461199776,0.9779471044248644,1.0222380239380002,0 [-0.02:0.02],1 [0.98:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-132,ukb-d-30760_irnt,HDL cholesterol,Apolipoprotein E (isoform E2),Wald ratio,1,-0.26423948220064725,0.01210436893203883,1.2017965126940488e-105,-0.28796404530744335,-0.24051491909385112,0.7677896456839358,0.7497885501712103,0.7862229156271516,-0.26 [-0.29:-0.24],0.77 [0.75:0.79],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-132,ukb-d-30760_irnt,HDL cholesterol,Apolipoprotein E (isoform E2),NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-346,ukb-d-30760_irnt,HDL cholesterol,Calcium/calmodulin-dependent protein kinase type 1,Inverse variance weighted,3,0.00126623055267138,0.0026776096960898,0.6362874753479704,-0.00398188445166462,0.00651434555700739,1.001267032561051,0.9960260327382974,1.0065356100557123,0 [0:0.01],1 [1:1.01],overlaps null,0.02091243894246039,0.01293450893205772,0.35263465441086617,2.6980407301403684,2,0.25949434589550746,0.2905704839534254,8.305223296757992e-6,TRUE,8.829914546399826e-258,962.121209780234,0.46679506533379456,term trait as confounder
prot-a-346,ukb-d-30760_irnt,HDL cholesterol,Calcium/calmodulin-dependent protein kinase type 1,MR Egger,3,-0.01996561477674772,0.01333288340076654,0.37482992482704286,-0.04609806624225015,0.0061668366887547,0.9802323782364408,0.9549483094064548,1.006185890773801,-0.02 [-0.05:0.01],0.98 [0.95:1.01],overlaps null,0.02091243894246039,0.01293450893205772,0.35263465441086617,0.08401726467117335,1,0.7719253959157407,0.2905704839534254,8.305223296757992e-6,TRUE,8.829914546399826e-258,962.121209780234,0.46679506533379456,term trait as confounder
prot-a-346,ukb-d-30760_irnt,HDL cholesterol,Calcium/calmodulin-dependent protein kinase type 1,Weighted median,3,0.00113987714994187,0.00240552193419365,0.6356007748181544,-0.00357494584107769,0.00585470014096144,1.001140527056815,0.99643143666983,1.0058718723942728,0 [0:0.01],1 [1:1.01],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ieu-b-107,ukb-d-30760_irnt,HDL cholesterol,apolipoprotein A-I,Inverse variance weighted,283,0.9644125971493266,0.01704352857861367,0,0.9310072811352438,0.9978179131634094,2.6232463014652323,2.537063427107269,2.7123567683119134,0.96 [0.93:1],2.62 [2.54:2.71],positive,-1.028222533398917e-4,8.100103356311903e-4,0.8990791211296579,2594.648946081549,282,0,0.0936483904506296,0.07978511525852865,TRUE,4.5179551726522906e-29,167.87001798849653,0.10990602393591424,term trait as confounder
ieu-b-107,ukb-d-30760_irnt,HDL cholesterol,apolipoprotein A-I,MR Egger,283,0.9671554647072924,0.02753890036632794,8.737253145001976e-105,0.9131792199892896,1.0211317094252952,2.630451395434138,2.492233309628639,2.7763349911940742,0.97 [0.91:1.02],2.63 [2.49:2.78],positive,-1.028222533398917e-4,8.100103356311903e-4,0.8990791211296579,2594.5001674716623,281,0,0.0936483904506296,0.07978511525852865,TRUE,4.5179551726522906e-29,167.87001798849653,0.10990602393591424,term trait as confounder
ieu-b-107,ukb-d-30760_irnt,HDL cholesterol,apolipoprotein A-I,Weighted median,283,0.8815717010269559,0.01573056711183001,0,0.8507397894877691,0.9124036125661428,2.4146918992777433,2.3413783384609377,2.490301064402212,0.88 [0.85:0.91],2.41 [2.34:2.49],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
met-c-841,ukb-d-30760_irnt,HDL cholesterol,Albumin,Inverse variance weighted,2,0.0510344511551068,0.02433539827970248,0.03598222401786925,0.00333707052688993,0.09873183178332368,1.0523591476469216,1.0033426447455362,1.1037702637637066,0.05 [0:0.1],1.05 [1:1.1],positive,NA,NA,NA,0.6777802893311825,1,0.4103521229514115,0.00550730681003868,1.405296666540221e-5,TRUE,2.6691151052423134e-21,53.65951897395817,0.00562931399407949,term trait as confounder
met-c-875,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in large HDL,Inverse variance weighted,14,0.692213218331793,0.10180208372807358,1.049116696871565e-11,0.4926811342247688,0.8917453024388171,1.9981329475576417,1.6366985510220586,2.4393833999683063,0.69 [0.49:0.89],2 [1.64:2.44],positive,0.02827683906461836,0.03778411762129946,0.4686462454504884,3923.65099917364,13,0,0.06680197638279617,0.0241266564440172,TRUE,3.29707109119897e-48,100.54049505427018,0.06811170172470232,term trait as confounder
met-c-875,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in large HDL,MR Egger,14,0.5150390058968695,0.25840737522167945,0.06948735668218696,0.0085605504623778,1.0215174613313611,1.6737037848415308,1.0085972967558088,2.7774061743009844,0.52 [0.01:1.02],1.67 [1.01:2.78],positive,0.02827683906461836,0.03778411762129946,0.4686462454504884,3748.689929734805,12,0,0.06680197638279617,0.0241266564440172,TRUE,3.29707109119897e-48,100.54049505427018,0.06811170172470232,term trait as confounder
met-c-875,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in large HDL,Weighted median,14,0.16127794195124526,0.026318587256734,8.90407568441394e-10,0.1096935109280466,0.2128623729744439,1.175011508423628,1.1159359958527564,1.2372143653928176,0.16 [0.11:0.21],1.18 [1.12:1.24],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-670,ukb-d-30760_irnt,HDL cholesterol,C-reactive protein,Inverse variance weighted,4,0.03699635219915367,0.09002045158247375,0.6810892607754486,-0.13944373290249487,0.21343643730080225,1.0376892355475815,0.8698419653101467,1.237924809924968,0.04 [-0.14:0.21],1.04 [0.87:1.24],overlaps null,-0.269561303416258,0.10149796321954738,0.11733965591678908,520.2251077441805,3,1.9743371703258643e-112,0.05565523251241998,0.00151949763618343,TRUE,1.0958667191143584e-30,48.19368757334319,0.05525571700413224,term trait as confounder
prot-a-670,ukb-d-30760_irnt,HDL cholesterol,C-reactive protein,MR Egger,4,1.5019255626545267,0.5540188277254875,0.11338794501502694,0.41604866031257126,2.587802464996482,4.490327157360978,1.5159596341454766,13.300511125745857,1.5 [0.42:2.59],4.49 [1.52:13.3],positive,-0.269561303416258,0.10149796321954738,0.11733965591678908,114.92330154427736,2,1.108465418263919e-25,0.05565523251241998,0.00151949763618343,TRUE,1.0958667191143584e-30,48.19368757334319,0.05525571700413224,term trait as confounder
prot-a-670,ukb-d-30760_irnt,HDL cholesterol,C-reactive protein,Weighted median,4,-0.04180817655608683,0.01117297896730271,1.8263376670120616e-4,-0.06370721533200015,-0.01990913778017351,0.9590537319185846,0.9382796732212598,0.9802877403804376,-0.04 [-0.06:-0.02],0.96 [0.94:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
met-c-943,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in very large HDL,Inverse variance weighted,13,0.5822108812737311,0.14207782347835676,4.170399318029215e-5,0.30373834725615184,0.8606834152913103,1.7899915179638073,1.3549144926107697,2.3647762658501708,0.58 [0.3:0.86],1.79 [1.35:2.36],positive,0.08624593453772417,0.04002409465303799,0.05418777729529067,5452.402440129887,12,0,0.04891839391555753,0.01730734707129009,TRUE,5.791662720214699e-36,76.47810438266569,0.04908926012245622,term trait as confounder
met-c-943,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in very large HDL,MR Egger,13,-0.02716674679326243,0.30896094824530995,0.9315131474441674,-0.63273020535407,0.578396711767545,0.9731989501897824,0.5311396991903312,1.7831771906605316,-0.03 [-0.63:0.58],0.97 [0.53:1.78],overlaps null,0.08624593453772417,0.04002409465303799,0.05418777729529067,3833.981316976746,11,0,0.04891839391555753,0.01730734707129009,TRUE,5.791662720214699e-36,76.47810438266569,0.04908926012245622,term trait as confounder
met-c-943,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in very large HDL,Weighted median,13,0.06478289655212813,0.01823278746754747,3.807213437156436e-4,0.02904663311573509,0.10051915998852116,1.0669273656284384,1.029472600870721,1.1057448275593198,0.06 [0.03:0.1],1.07 [1.03:1.11],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
met-c-910,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in medium VLDL,Inverse variance weighted,14,-0.5195619694879478,0.17600309400652958,0.00315718074340766,-0.8645280337407457,-0.17459590523514978,0.5947810231541216,0.42125032165601567,0.8397963095044009,-0.52 [-0.86:-0.17],0.59 [0.42:0.84],negative,0.00277147197988729,0.0595144580349174,0.9636235223926644,8690.182558424216,13,0,0.05353752662775302,0.01605204412799791,TRUE,1.4762063341947245e-48,79.86292168778593,0.05487222537626808,term trait as confounder
met-c-910,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in medium VLDL,MR Egger,14,-0.541439767399844,0.5042490625317699,0.30405033730536846,-1.5297679299621132,0.44688839516242507,0.5819098341463532,0.21658592458790288,1.5634398021040623,-0.54 [-1.53:0.45],0.58 [0.22:1.56],overlaps null,0.00277147197988729,0.0595144580349174,0.9636235223926644,8688.612393774556,12,0,0.05353752662775302,0.01605204412799791,TRUE,1.4762063341947245e-48,79.86292168778593,0.05487222537626808,term trait as confounder
met-c-910,ukb-d-30760_irnt,HDL cholesterol,Cholesterol esters in medium VLDL,Weighted median,14,0.01089726598500015,0.02048924900087237,0.5948278982861814,-0.02926166205670969,0.05105619402671,1.010956857452619,0.9711623148886916,1.052382029205504,0.01 [-0.03:0.05],1.01 [0.97:1.05],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ieu-b-4869,ukb-d-30760_irnt,HDL cholesterol,Bioavailable Testosterone,Inverse variance weighted,122,-0.11317840655804688,0.02973647760342374,1.4120603660881331e-4,-0.1714619026607574,-0.05489491045533636,0.8929913303940832,0.8424323618401537,0.9465846188732984,-0.11 [-0.17:-0.05],0.89 [0.84:0.95],negative,-0.00123284320325345,0.00216659714380274,0.5704041517545956,2003.9673657218216,121,0,0.04986136634620627,0.00630014314347586,TRUE,0,76.0706834390173,0.05048835282389856,term trait as confounder
ieu-b-4869,ukb-d-30760_irnt,HDL cholesterol,Bioavailable Testosterone,MR Egger,122,-0.08193300523092151,0.06248523741505529,0.1922809268293957,-0.20440407056442988,0.04053806010258685,0.9213336811659982,0.8151329334092325,1.0413709436332226,-0.08 [-0.2:0.04],0.92 [0.82:1.04],overlaps null,-0.00123284320325345,0.00216659714380274,0.5704041517545956,1998.5747619562044,120,0,0.04986136634620627,0.00630014314347586,TRUE,0,76.0706834390173,0.05048835282389856,term trait as confounder
ieu-b-4869,ukb-d-30760_irnt,HDL cholesterol,Bioavailable Testosterone,Weighted median,122,-0.09284022891205591,0.0138889886389208,2.317959386794381e-11,-0.12006264664434067,-0.06561781117977114,0.9113390943035572,0.8868648758683686,0.9364887114204524,-0.09 [-0.12:-0.07],0.91 [0.89:0.94],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
ieu-b-4864,ukb-d-30760_irnt,HDL cholesterol,Total Testosterone,Inverse variance weighted,109,-0.03525276657062766,0.01959131763142206,0.07195422236255825,-0.0736517491282149,0.00314621598695958,0.9653613743320392,0.928995160888841,1.0031511705191247,-0.04 [-0.07:0],0.97 [0.93:1],overlaps null,-2.8730255704122426e-4,0.00124475992265294,0.8179034592693091,672.7948545216225,108,1.865921043453806e-82,0.03930555419043775,0.00193614677043981,TRUE,0,78.84890880550942,0.04167262029355836,term trait as confounder
ieu-b-4864,ukb-d-30760_irnt,HDL cholesterol,Total Testosterone,MR Egger,109,-0.02794358548355785,0.03728336677548614,0.4552053758361517,-0.10101898436351069,0.04513181339639498,0.9724432251681436,0.9039158724554688,1.046165749481302,-0.03 [-0.1:0.05],0.97 [0.9:1.05],overlaps null,-2.8730255704122426e-4,0.00124475992265294,0.8179034592693091,672.4600506280281,107,8.536101812150945e-83,0.03930555419043775,0.00193614677043981,TRUE,0,78.84890880550942,0.04167262029355836,term trait as confounder
ieu-b-4864,ukb-d-30760_irnt,HDL cholesterol,Total Testosterone,Weighted median,109,-0.03449170932400155,0.01430558332786409,0.01590595834723548,-0.06253065264661517,-0.00645276600138792,0.966096349245104,0.9393842677581604,0.993568008385044,-0.03 [-0.06:-0.01],0.97 [0.94:0.99],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-346,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1,Inverse variance weighted,3,-0.11086811041028061,0.19178345639134678,0.5632033154892147,-0.4867636849373203,0.2650274641167591,0.8950567898174623,0.6146122579187843,1.303466773850454,-0.11 [-0.49:0.27],0.9 [0.61:1.3],overlaps null,-1.3884401503690795,0.6337819142833361,0.27261441200968123,112.98933805007913,2,2.915257930637278e-25,0.2905704839534254,0.039192642869323814,TRUE,5.837571887025681e-60,962.121209780234,0.46679506533379456,term trait as confounder
prot-a-346,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1,MR Egger,3,1.2982496521469253,0.6530064775909817,0.2966881628325626,0.018356956068601216,2.5781423482252492,3.6628797396411423,1.0185264807167191,13.172645229245756,1.3 [0.02:2.58],3.66 [1.02:13.17],positive,-1.3884401503690795,0.6337819142833361,0.27261441200968123,19.483392595902217,1,1.0147813915265055e-5,0.2905704839534254,0.039192642869323814,TRUE,5.837571887025681e-60,962.121209780234,0.46679506533379456,term trait as confounder
prot-a-346,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1,Weighted median,3,-0.039571363536203774,0.028063900140013056,0.15852638046790649,-0.09457660781062936,0.015433880738221814,0.9612013568151326,0.909758037384941,1.015553598184177,-0.04 [-0.09:0.02],0.96 [0.91:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1759,prot-a-366,Calpastatin,Leiomodin-1,Wald ratio,1,0.12574422481543224,0.16027625625148845,0.4327193291472349,-0.1883972374374851,0.4398856870683496,1.133992084151823,0.8282856158177597,1.5525297341417659,0.13 [-0.19:0.44],1.13 [0.83:1.55],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1759,prot-a-366,Calpastatin,Leiomodin-1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-347,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1D,Inverse variance weighted,3,-0.33191373679748926,0.1679043317552386,0.04806393609602999,-0.6610062270377569,-0.0028212465572216017,0.7175492182782839,0.5163315262708346,0.9971827294188982,-0.33 [-0.66:0],0.72 [0.52:1],negative,0.16738461861223,0.12497860840184488,0.40830057643988443,13.396039292695338,2,0.0012333519588452629,0.0728296371905048,0.011964989313710012,TRUE,1.2233732720024717e-11,84.64450553078537,0.07151176314786167,term trait as confounder
prot-a-347,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1D,MR Egger,3,-0.9333540981678959,0.4710040177285255,0.2975239164988112,-1.856521972915806,-0.010186223419985985,0.393232555374864,0.15621500664563107,0.9898654804491545,-0.93 [-1.86:-0.01],0.39 [0.16:0.99],negative,0.16738461861223,0.12497860840184488,0.40830057643988443,4.795018397410947,1,0.028542151776069932,0.0728296371905048,0.011964989313710012,TRUE,1.2233732720024717e-11,84.64450553078537,0.07151176314786167,term trait as confounder
prot-a-347,prot-a-366,Calpastatin,Calcium/calmodulin-dependent protein kinase type 1D,Weighted median,3,-0.41817403698199385,0.08509510947064054,8.914758383361779e-7,-0.5849604515444493,-0.2513876224195384,0.6582476590194793,0.5571278949242717,0.7777208510866614,-0.42 [-0.58:-0.25],0.66 [0.56:0.78],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-2416,prot-a-366,Calpastatin,26S proteasome non-ATPase regulatory subunit 1,Wald ratio,1,-0.2706013363028954,0.18337045285820344,0.140022162578979,-0.6300074239049742,0.08880475129918336,0.7629205845274153,0.5325878471106532,1.0928672545821794,-0.27 [-0.63:0.09],0.76 [0.53:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-2416,prot-a-366,Calpastatin,26S proteasome non-ATPase regulatory subunit 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-3029,prot-a-366,Calpastatin,Tumor necrosis factor,Wald ratio,1,0.061452513966480445,0.17206703910614524,0.7209848619016708,-0.2757988826815642,0.3987039106145251,1.0633799996315538,0.7589655565303988,1.4898924119636419,0.06 [-0.28:0.4],1.06 [0.76:1.49],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-3029,prot-a-366,Calpastatin,Tumor necrosis factor,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-354,prot-a-366,Calpastatin,Calpain-2 catalytic subunit,Inverse variance weighted,3,0.024975628913584763,0.14131085548537795,0.8597106837644379,-0.251993647837756,0.3019449056649255,1.0252901327855142,0.7772496752693066,1.352486710300784,0.02 [-0.25:0.3],1.03 [0.78:1.35],overlaps null,0.005158759995099934,0.09885285706659531,0.9668073113930582,5.014227008323961,2,0.08150315855893107,0.03827434598126633,0.0015469870332897862,TRUE,1.1170055973304612e-10,43.405633189118916,0.0379949397377782,term trait as confounder
prot-a-354,prot-a-366,Calpastatin,Calpain-2 catalytic subunit,MR Egger,3,0.010791593419278793,0.3371977642628923,0.9796327308301058,-0.65011602453599,0.6716992113745477,1.0108500326919814,0.5219852101556759,1.9575608057719394,0.01 [-0.65:0.67],1.01 [0.52:1.96],overlaps null,0.005158759995099934,0.09885285706659531,0.9668073113930582,5.0006083277178215,1,0.025338411354308216,0.03827434598126633,0.0015469870332897862,TRUE,1.1170055973304612e-10,43.405633189118916,0.0379949397377782,term trait as confounder
prot-a-354,prot-a-366,Calpastatin,Calpain-2 catalytic subunit,Weighted median,3,-0.07729331459044825,0.11685669808870272,0.5083322645777304,-0.3063324428443056,0.15174581366340908,0.9256183164281395,0.736141853681389,1.1638643604118228,-0.08 [-0.31:0.15],0.93 [0.74:1.16],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1426,prot-a-366,Calpastatin,Interferon alpha/beta receptor 1,Wald ratio,1,-0.015188125647221263,0.12633759061097688,0.9043100004116451,-0.26280980324473596,0.23243355195029342,0.9849266322129223,0.7688881234310904,1.2616666082880783,-0.02 [-0.26:0.23],0.98 [0.77:1.26],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-1426,prot-a-366,Calpastatin,Interferon alpha/beta receptor 1,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-2218,prot-a-366,Calpastatin,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Wald ratio,1,-0.04926423544465771,0.18426103646833014,0.7891911387098962,-0.41041586692258475,0.31188739603326937,0.9519295629321962,0.6633743173287631,1.366000867252736,-0.05 [-0.41:0.31],0.95 [0.66:1.37],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
prot-a-2218,prot-a-366,Calpastatin,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as confounder
