id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
met-c-950,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of very large VLDL particles,Weighted median,8,-0.09762614610930995,0.03409723452158965,0.004194267378805129,-0.16445672577162568,-0.03079556644699423,0.9069879213416526,0.8483544680350038,0.9696737866720467,0.91 [0.85:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-945,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in very large HDL,Inverse variance weighted,13,0.04598951191807146,0.016406163389104632,0.005060062717883253,0.013833431675426382,0.07814559216071654,1.0470634292123187,1.0139295563245374,1.081280073112835,1.05 [1.01:1.08],positive,0.0024294720155723835,0.006400612683468191,0.7114912890211234,10.999227464288456,12,0.5289848942627584,0.07188097537276782,5.77221034971315e-5,TRUE,5.5116410737368173e-278,115.1596956433831,0.07212712269102604
met-c-945,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in very large HDL,MR Egger,13,0.02899476939950346,0.04768498671418104,0.5555018152142098,-0.06446780456029137,0.1224573433592983,1.0294192099804178,0.9375662991353961,1.1302709054857714,1.03 [0.94:1.13],overlaps null,0.0024294720155723835,0.006400612683468191,0.7114912890211234,10.85515509234918,11,0.45547661588646815,0.07188097537276782,5.77221034971315e-5,TRUE,5.5116410737368173e-278,115.1596956433831,0.07212712269102604
met-c-945,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in very large HDL,Weighted median,13,0.037950267348703715,0.0223554017491118,0.08958550191104626,-0.005866320079555412,0.08176685477696284,1.0386795753048472,0.9941508531783964,1.0852027704912721,1.04 [0.99:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-923,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Triglycerides in small HDL,Inverse variance weighted,11,-0.10918217038586582,0.023960922933925898,5.196941283997699e-6,-0.15614557933636058,-0.06221876143537106,0.8965670746506287,0.8554346476975069,0.9396772991498374,0.9 [0.86:0.94],negative,-0.007166037971781275,0.008092983278626623,0.39894651024796324,11.689766112023198,10,0.3063557184557254,0.040816500426747795,1.2494629936453427e-4,TRUE,1.0277474163359103e-162,77.97410997797596,0.04162191409826003
met-c-923,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Triglycerides in small HDL,MR Egger,11,-0.05166857639472079,0.06932320229279798,0.47508658986769225,-0.18754205288860482,0.08420490009916325,0.9496435489821984,0.8289942558442794,1.087851771910113,0.95 [0.83:1.09],overlaps null,-0.007166037971781275,0.008092983278626623,0.39894651024796324,10.753006172846582,9,0.2930198159909154,0.040816500426747795,1.2494629936453427e-4,TRUE,1.0277474163359103e-162,77.97410997797596,0.04162191409826003
met-c-923,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Triglycerides in small HDL,Weighted median,11,-0.08740100710373486,0.02910024737412081,0.002669413527226185,-0.14443749195701164,-0.03036452225045807,0.9163095753000295,0.8655090119867878,0.9700918490255276,0.92 [0.87:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-913,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of medium VLDL particles,Inverse variance weighted,14,-0.09827323038703331,0.020986977030868794,2.8328449745955155e-6,-0.13940770536753616,-0.057138755406530475,0.9064012135628292,0.8698733041364873,0.944463010925166,0.91 [0.87:0.94],negative,-0.0032782714988659387,0.00570928035409295,0.5764374476535855,14.685771775552018,13,0.32737790227242197,0.04631234303943318,1.2338130614094215e-4,TRUE,1.8217962334698038e-168,68.54879385328462,0.047467511907138535
met-c-913,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of medium VLDL particles,MR Egger,14,-0.07065679515574919,0.05270266785738129,0.20485661945676173,-0.17395402415621652,0.03264043384471814,0.9317816292257274,0.8403355319054442,1.033178976252362,0.93 [0.84:1.03],overlaps null,-0.0032782714988659387,0.00570928035409295,0.5764374476535855,14.293062513691954,12,0.28238668526860783,0.04631234303943318,1.2338130614094215e-4,TRUE,1.8217962334698038e-168,68.54879385328462,0.047467511907138535
met-c-913,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of medium VLDL particles,Weighted median,14,-0.08477900757510148,0.028299055667761752,0.002737038057012382,-0.14024515668391452,-0.02931285846628845,0.9187152910891302,0.8691451325395442,0.9711125961377727,0.92 [0.87:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-911,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium VLDL,Inverse variance weighted,12,-0.0820990882075491,0.025983377489747713,0.0015794396481323076,-0.13302650808745461,-0.031171668327643585,0.9211806760318887,0.8754418855111287,0.969309159110117,0.92 [0.88:0.97],negative,0.0021133974574535906,0.007346832635410454,0.7794794964989283,18.653204848049665,11,0.06760980610091803,0.04474894373069453,1.1093092768413383e-4,TRUE,2.472301964986893e-178,84.29699099777352,0.04548692518487639
met-c-911,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium VLDL,MR Egger,12,-0.10006025941536209,0.06808187461591146,0.17238826992884584,-0.23350073366254856,0.03338021483182438,0.9047828947049396,0.791757014857565,1.033943585201982,0.9 [0.79:1.03],overlaps null,0.0021133974574535906,0.007346832635410454,0.7794794964989283,18.500118459601968,10,0.047090986367484856,0.04474894373069453,1.1093092768413383e-4,TRUE,2.472301964986893e-178,84.29699099777352,0.04548692518487639
met-c-911,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium VLDL,Weighted median,12,-0.07699853011675968,0.027398173459452915,0.004948723929532144,-0.13069895009728738,-0.023298110136231967,0.9258912145574738,0.8774819004722525,0.9769711953412793,0.93 [0.88:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-909,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Inverse variance weighted,15,-0.07499743410633265,0.026003753647244016,0.003925336888315574,-0.12596479125493093,-0.024030076957734382,0.9277458668227434,0.8816458878822614,0.9762563464954612,0.93 [0.88:0.98],negative,0.0014632674487147577,0.008255760150259157,0.8620500460777623,26.752788688964877,14,0.020728282229680928,0.05159615812528017,1.5011015928241415e-4,TRUE,2.7560098744288703e-207,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,MR Egger,15,-0.08691703832228659,0.07245051877690378,0.2516739507806798,-0.228920055125018,0.05508597848044483,0.9167531478575939,0.7953921184868875,1.0566314583373164,0.92 [0.8:1.06],overlaps null,0.0014632674487147577,0.008255760150259157,0.8620500460777623,26.688295955944195,13,0.01372197308568142,0.05159615812528017,1.5011015928241415e-4,TRUE,2.7560098744288703e-207,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Weighted median,15,-0.07600134125053522,0.026445419392607188,0.0040544457117865735,-0.1278343632600453,-0.02416831924102513,0.9268149634674828,0.8799991272602916,0.9761213959171976,0.93 [0.88:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Inverse variance weighted,15,-0.08677884385983368,0.02565408625204566,7.178956176853554e-4,-0.13706085291384318,-0.03649683480582419,0.91687984682041,0.8719171658175185,0.964161145648737,0.92 [0.87:0.96],negative,0.00706158958955181,0.007913680757125957,0.3884368071934581,18.3959340511355,14,0.1893382828703807,0.05159615812528017,1.682922002595481e-4,TRUE,9.926862493824856e-201,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,MR Egger,15,-0.1443103293228145,0.06946000037438936,0.05812475189655003,-0.2804519300566176,-0.008168728589011381,0.8656190793907556,0.7554422572359621,0.991864544812267,0.87 [0.76:0.99],negative,0.00706158958955181,0.007913680757125957,0.3884368071934581,17.334217050542822,13,0.1844725517823226,0.05159615812528017,1.682922002595481e-4,TRUE,9.926862493824856e-201,79.54302804071806,0.05249638272416103
met-c-909,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in medium VLDL,Weighted median,15,-0.10964135850933875,0.03236362966109286,7.04567785864265e-4,-0.17307407264508073,-0.046208644373596744,0.8961554762058432,0.8410753118641165,0.9548427188449791,0.9 [0.84:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,Inverse variance weighted,5,0.11669574610345133,0.03952141376631666,0.0031498553598640964,0.03923377512147068,0.194157717085432,1.1237774639987026,1.040013584535637,1.2142877817843363,1.12 [1.04:1.21],positive,0.010080578928850685,0.012157559349749377,0.4678242268567305,3.228729197548505,4,0.5203032241233286,0.01721655938880555,5.29720951409406e-5,TRUE,6.996510859363184e-67,76.6545636010931,0.017472102995130155
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,MR Egger,5,0.03682892044723237,0.10411507636804955,0.7469385187522444,-0.16723662923414473,0.24089447012860948,1.0375155079650864,0.8459993994601498,1.2723867534125315,1.04 [0.85:1.27],overlaps null,0.010080578928850685,0.012157559349749377,0.4678242268567305,2.5412205705946196,3,0.4678876405356666,0.01721655938880555,5.29720951409406e-5,TRUE,6.996510859363184e-67,76.6545636010931,0.017472102995130155
met-c-900,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Free cholesterol in medium HDL,Weighted median,5,0.09410323523355575,0.046784682079854055,0.0442820374526972,0.0024052583570418062,0.1858012121100697,1.0986731618432775,1.0024081533114964,1.2041828596136788,1.1 [1:1.2],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-912,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in medium VLDL,Inverse variance weighted,12,-0.11445934418932477,0.024417679938437607,2.7648141153228274e-6,-0.16231799686866247,-0.06660069150998707,0.8918481964924971,0.8501708098948115,0.9355687072875755,0.89 [0.85:0.94],negative,-0.0025314341577620278,0.006613469124851423,0.7099007940917269,6.99897145548589,11,0.7991667888352807,0.04389236576333701,1.276929016254188e-4,TRUE,4.123078313103511e-155,75.16556497787158,0.04473699886764525
met-c-912,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in medium VLDL,MR Egger,12,-0.09426061943347849,0.05814542321906888,0.13605908284793825,-0.2082256489428535,0.019704410075896517,0.9100455557746165,0.8120237837289253,1.0198998233549275,0.91 [0.81:1.02],overlaps null,-0.0025314341577620278,0.006613469124851423,0.7099007940917269,6.852458978369084,10,0.7392964586429625,0.04389236576333701,1.276929016254188e-4,TRUE,4.123078313103511e-155,75.16556497787158,0.04473699886764525
met-c-912,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total lipids in medium VLDL,Weighted median,12,-0.1105312698016938,0.03268309135690327,7.198375371983069e-4,-0.17459012886122421,-0.04647241074216339,0.8953583320742518,0.8398011604959164,0.9545908966610486,0.9 [0.84:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,Inverse variance weighted,15,-0.10670024010894345,0.023124976924004968,3.948611623378793e-6,-0.1520251948799932,-0.061375285337893715,0.8987950553211446,0.8589666389071074,0.9404702288526271,0.9 [0.86:0.94],negative,0.0043590072834940015,0.006263388560572522,0.49871392218961674,14.633731180302394,14,0.4036411609036043,0.049030248427037584,1.6408940334773853e-4,TRUE,8.815609586818571e-188,74.26165521183952,0.04986697899405863
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,MR Egger,15,-0.1442039428575533,0.058814814026673996,0.029112676871059118,-0.25948097834983436,-0.028926907365272272,0.8657111744436213,0.7714518821422399,0.9714874704503862,0.87 [0.77:0.97],negative,0.0043590072834940015,0.006263388560572522,0.49871392218961674,14.108099373058561,13,0.36627537926345677,0.049030248427037584,1.6408940334773853e-4,TRUE,8.815609586818571e-188,74.26165521183952,0.04986697899405863
met-c-914,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Phospholipids in medium VLDL,Weighted median,15,-0.11003332657056042,0.031208468980476616,4.222819711058068e-4,-0.1712019257722946,-0.04886472736882625,0.895804280714486,0.8426514032559445,0.9523099424574971,0.9 [0.84:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-886,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in large VLDL,Inverse variance weighted,10,-0.12704895722217777,0.027009031955249025,2.5518403647291545e-6,-0.17998665985446585,-0.07411125458988968,0.8806905553785264,0.8352813541117751,0.9285683805999895,0.88 [0.84:0.93],negative,0.002715773869637891,0.009072389611631065,0.7723062876261101,3.4781589042469956,9,0.9422947836858364,0.03637281900350595,1.235787075375985e-4,TRUE,2.1080729323056317e-138,73.86688913694599,0.03687388355790334
met-c-886,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in large VLDL,MR Egger,10,-0.14964163628946006,0.08016091253887898,0.09889735416004168,-0.30675702486566286,0.007473752286742741,0.8610164782038002,0.7358293674278641,1.0075017504804227,0.86 [0.74:1.01],overlaps null,0.002715773869637891,0.009072389611631065,0.7723062876261101,3.388551514727487,8,0.9076649642554027,0.03637281900350595,1.235787075375985e-4,TRUE,2.1080729323056317e-138,73.86688913694599,0.03687388355790334
met-c-886,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Total cholesterol in large VLDL,Weighted median,10,-0.12157493890969891,0.03625550968491427,7.985936827756994e-4,-0.19263573789213087,-0.05051413992726694,0.8855246906074971,0.8247823563865221,0.950740485175972,0.89 [0.82:0.95],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-890,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of large VLDL particles,Inverse variance weighted,10,-0.12646981816478128,0.02655322153662789,1.908489744448696e-6,-0.17851413237657193,-0.07442550395299062,0.8812007453978499,0.8365122348879458,0.9282766244222876,0.88 [0.84:0.93],negative,0.0017686593639060467,0.0076430907585983004,0.8228081018542107,3.5273625192690714,9,0.9396853995391118,0.03540349442168227,1.1476806091084071e-4,TRUE,3.494186102350037e-122,71.65232430338632,0.03643550360591996
met-c-890,ieu-a-1127,ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Concentration of large VLDL particles,MR Egger,10,-0.14112289705271303,0.06866390849724356,0.07390087652083754,-0.2757041577073104,-0.006541636398115641,0.8683825834793736,0.7590374529283391,0.9934797135254205,0.87 [0.76:0.99],negative,0.0017686593639060467,0.0076430907585983004,0.8228081018542107,3.473813642929679,8,0.9012124421193266,0.03540349442168227,1.1476806091084071e-4,TRUE,3.494186102350037e-122,71.65232430338632,0.03643550360591996
