id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,beta_CI,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2,effect
prot-a-366,prot-a-2416,26S proteasome non-ATPase regulatory subunit 1,Calpastatin,MR Egger,4,0.011608768566005234,0.25742117906058964,0.9681282296307864,-0.4929367423927504,0.5161542795247609,1.0116764118180204,0.6108299074821683,1.675571463826635,0.01 [-0.49:0.52],1.01 [0.61:1.68],overlaps null,0.003345016167316542,0.05423178193092085,0.956427078347199,9.567710500164953,2,0.008363692606344302,0.06779582451308568,0.0029488573791306093,TRUE,6.983622627369933e-18,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-2416,26S proteasome non-ATPase regulatory subunit 1,Calpastatin,Weighted median,4,0.05077519049248451,0.08222578071419658,0.536898799257246,-0.11038733970734078,0.21193772069230982,1.052086347681664,0.8954872103579762,1.2360709010412994,0.05 [-0.11:0.21],1.05 [0.9:1.24],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-3029,Tumor necrosis factor,Calpastatin,Inverse variance weighted,4,0.12083714174160218,0.06739371787258175,0.07297243627590061,-0.011254545288658047,0.2529288287718624,1.1284411214460723,0.9888085501807307,1.2877916198618284,0.12 [-0.01:0.25],1.13 [0.99:1.29],overlaps null,0.017305771204926566,0.024813112798814173,0.5576951710602391,0.6792646232420464,3,0.8780699395741559,0.06779582451308568,0.0011750574626184715,TRUE,4.103167456127466e-21,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-3029,Tumor necrosis factor,Calpastatin,MR Egger,4,0.05338465264082233,0.11787902603835705,0.6950237556970023,-0.17765823839435746,0.28442754367600215,1.0548353122823835,0.8372285071586726,1.3290010152831517,0.05 [-0.18:0.28],1.05 [0.84:1.33],overlaps null,0.017305771204926566,0.024813112798814173,0.5576951710602391,0.19283567148784284,2,0.9080845066225537,0.06779582451308568,0.0011750574626184715,TRUE,4.103167456127466e-21,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-3029,Tumor necrosis factor,Calpastatin,Weighted median,4,0.1063183892499008,0.07278496484965365,0.14409254179223446,-0.03634014185542035,0.24897692035522195,1.1121759249994412,0.9643122347403021,1.2827124281809827,0.11 [-0.04:0.25],1.11 [0.96:1.28],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-354,Calpain-2 catalytic subunit,Calpastatin,Inverse variance weighted,4,-0.0701836889609671,0.06733089224081928,0.2972402605029444,-0.2021522377529729,0.06178485983103868,0.9322225651832401,0.816970544714593,1.0637334683105588,-0.07 [-0.2:0.06],0.93 [0.82:1.06],overlaps null,0.02365622047572215,0.02479504263723075,0.4407380121793405,1.0942678040489249,3,0.7784580357361423,0.06779582451308568,6.56259895595727e-4,TRUE,1.3454343818883939e-22,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-354,Calpain-2 catalytic subunit,Calpastatin,MR Egger,4,-0.1622823323070555,0.11769425387245713,0.3019028575528435,-0.39296306989707147,0.06839840528296048,0.850201131404736,0.67505367692758,1.070791832631466,-0.16 [-0.39:0.07],0.85 [0.68:1.07],overlaps null,0.02365622047572215,0.02479504263723075,0.4407380121793405,0.18401715045872022,2,0.9120973280677681,0.06779582451308568,6.56259895595727e-4,TRUE,1.3454343818883939e-22,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-354,Calpain-2 catalytic subunit,Calpastatin,Weighted median,4,-0.0765772607036301,0.07653306658008809,0.31703113589914433,-0.22658207120060275,0.07342754979334254,0.9262813463755836,0.797253908042471,1.076190563618607,-0.08 [-0.23:0.07],0.93 [0.8:1.08],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-1426,Interferon alpha/beta receptor 1,Calpastatin,Inverse variance weighted,4,-0.016072370446168435,0.06739371787258173,0.811505182339621,-0.14816405747642863,0.11601931658409176,0.9840561008991583,0.8622896382752043,1.123017564786967,-0.02 [-0.15:0.12],0.98 [0.86:1.12],overlaps null,0.015075512323868612,0.024813112798814173,0.6052735728903627,1.1700879803684179,3,0.7601870217854172,0.06779582451308568,3.6746482434566477e-4,TRUE,9.766607199158637e-24,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1426,Interferon alpha/beta receptor 1,Calpastatin,MR Egger,4,-0.07483200725593607,0.11787902603835707,0.5904808171078387,-0.3058748982911159,0.15621088377924375,0.9278993535945269,0.7364787484432201,1.1690727155686838,-0.07 [-0.31:0.16],0.93 [0.74:1.17],overlaps null,0.015075512323868612,0.024813112798814173,0.6052735728903627,0.800956010358486,2,0.6699997061500457,0.06779582451308568,3.6746482434566477e-4,TRUE,9.766607199158637e-24,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1426,Interferon alpha/beta receptor 1,Calpastatin,Weighted median,4,-0.05295881961890842,0.07733172230160917,0.49345335468744284,-0.20452899533006239,0.09861135609224556,0.9484190679367855,0.8150311094788648,1.1036372942883437,-0.05 [-0.2:0.1],0.95 [0.82:1.1],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-2218,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Calpastatin,Inverse variance weighted,4,-0.021056364584788684,0.11574748298153137,0.8556483395255949,-0.24792143122859017,0.2058087020590128,0.979163772854548,0.7804212576086993,1.2285181685190243,-0.02 [-0.25:0.21],0.98 [0.78:1.23],overlaps null,-0.043279685692292146,0.04228035533625019,0.41365924652460617,8.849231062537134,3,0.03136407867154415,0.06779582451308568,0.0027069807082514526,TRUE,3.098113761664307e-18,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-2218,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Calpastatin,MR Egger,4,0.14763432783656075,0.20086021242087013,0.5388353130288991,-0.24605168850834472,0.5413203441814662,1.159088972286966,0.7818818095765429,1.7182740782841213,0.15 [-0.25:0.54],1.16 [0.78:1.72],overlaps null,-0.043279685692292146,0.04228035533625019,0.41365924652460617,5.8069054289637245,2,0.05483356818297178,0.06779582451308568,0.0027069807082514526,TRUE,3.098113761664307e-18,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-2218,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Calpastatin,Weighted median,4,0.03196078981773917,0.08121856080412143,0.693938530380163,-0.12722758935833883,0.19114916899381718,1.0324770208992535,0.8805332497936569,1.2106400285676946,0.03 [-0.13:0.19],1.03 [0.88:1.21],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-495,Cyclin-dependent kinase inhibitor 1B,Calpastatin,Inverse variance weighted,4,0.021408391994485205,0.06733089224081928,0.7505168392744885,-0.11056015679752058,0.153376940786491,1.0216391957213635,0.8953324682354157,1.165764320254446,0.02 [-0.11:0.15],1.02 [0.9:1.17],overlaps null,0.002029132634203426,0.024795042637230747,0.9422296954066596,0.1031894791719868,3,0.991451946163562,0.06779582451308568,6.0680192172557105e-5,TRUE,8.092358689566771e-26,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-495,Cyclin-dependent kinase inhibitor 1B,Calpastatin,MR Egger,4,0.013508551740155438,0.11769425387245712,0.919106633658189,-0.2171721858498605,0.2441892893301714,1.0136002044587127,0.8047913836857422,1.27658595172028,0.01 [-0.22:0.24],1.01 [0.8:1.28],overlaps null,0.002029132634203426,0.024795042637230747,0.9422296954066596,0.09649231180580542,2,0.9528991964436787,0.06779582451308568,6.0680192172557105e-5,TRUE,8.092358689566771e-26,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-495,Cyclin-dependent kinase inhibitor 1B,Calpastatin,Weighted median,4,0.01727832057270046,0.07320418606627918,0.8134100638343611,-0.12620188411720673,0.16075852526260764,1.017428454192754,0.8814368807132228,1.174401346314721,0.02 [-0.13:0.16],1.02 [0.88:1.17],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-348,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Calpastatin,Inverse variance weighted,4,-0.026803560312743894,0.09217985415510875,0.7712237118722948,-0.20747607445675703,0.15386895383126925,0.9735524670837387,0.8126326842189381,1.1663380326325616,-0.03 [-0.21:0.15],0.97 [0.81:1.17],overlaps null,0.051844988318666484,0.02479504263723075,0.17167117975759466,5.62295423535898,3,0.13146677381437064,0.06779582451308568,0.0017528975755931192,TRUE,7.420133926657151e-20,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-348,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Calpastatin,MR Egger,4,-0.22864700750851658,0.11769425387245715,0.19152650933977217,-0.4593277450985326,0.0020337300814994297,0.7956093280619533,0.631708171710757,1.0020357995131723,-0.23 [-0.46:0],0.8 [0.63:1],overlaps null,0.051844988318666484,0.02479504263723075,0.17167117975759466,1.2509170905934384,2,0.5350160431728755,0.06779582451308568,0.0017528975755931192,TRUE,7.420133926657151e-20,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-348,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Calpastatin,Weighted median,4,-0.06924347585378392,0.07894127970023161,0.3804042591812349,-0.22396838406623787,0.08548143235867005,0.9330994652296977,0.7993404058631972,1.0892413365138445,-0.07 [-0.22:0.09],0.93 [0.8:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-349,Calcium/calmodulin-dependent protein kinase type II subunit beta,Calpastatin,Inverse variance weighted,4,-1.9864538291649675e-4,0.1001285871661327,0.9984170756362424,-0.19645067622853657,0.19605338546270357,0.9998013743457712,0.821641856770979,1.2165918519196353,0 [-0.2:0.2],1 [0.82:1.22],overlaps null,0.039966227244375804,0.03522468618081629,0.3742167304946742,6.634507539910173,3,0.08450615172206119,0.06779582451308568,0.002012632241668836,TRUE,2.267479861591309e-19,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-349,Calcium/calmodulin-dependent protein kinase type II subunit beta,Calpastatin,MR Egger,4,-0.1557955765429911,0.1672004851372034,0.44981272279721507,-0.48350852741190975,0.17191737432592757,0.855734104616068,0.6166161774026834,1.1875797045863836,-0.16 [-0.48:0.17],0.86 [0.62:1.19],overlaps null,0.039966227244375804,0.03522468618081629,0.3742167304946742,4.036403202490041,2,0.13289424715169668,0.06779582451308568,0.002012632241668836,TRUE,2.267479861591309e-19,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-349,Calcium/calmodulin-dependent protein kinase type II subunit beta,Calpastatin,Weighted median,4,-0.03919135954203391,0.08128176057725968,0.6296875193220115,-0.19850361027346286,0.12012089118939505,0.9615666865789123,0.8199568104667476,1.1276331642541368,-0.04 [-0.2:0.12],0.96 [0.82:1.13],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-1873,E3 ubiquitin-protein ligase Mdm2,Calpastatin,Inverse variance weighted,4,-0.10419875317707027,0.07872375948639859,0.1856359879845421,-0.2584973217704115,0.05009981541627097,0.9010461938293798,0.7722110992050298,1.0513760346752654,-0.1 [-0.26:0.05],0.9 [0.77:1.05],overlaps null,0.04717809794600435,0.02479504263723075,0.1974100794847509,4.1011359603221536,3,0.25074833058890494,0.06779582451308568,0.001973339202230559,TRUE,1.9259431784341853e-19,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1873,E3 ubiquitin-protein ligase Mdm2,Calpastatin,MR Egger,4,-0.28787301428463374,0.11769425387245713,0.13428891633114803,-0.5185537518746497,-0.057192276694617766,0.749856807296534,0.5953809942576154,0.9444124634009669,-0.29 [-0.52:-0.06],0.75 [0.6:0.94],negative,0.04717809794600435,0.02479504263723075,0.1974100794847509,0.48078114034968433,2,0.7863206876756083,0.06779582451308568,0.001973339202230559,TRUE,1.9259431784341853e-19,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1873,E3 ubiquitin-protein ligase Mdm2,Calpastatin,Weighted median,4,-0.11216185043948022,0.07962668177493083,0.1589545694263207,-0.26823014671834466,0.0439064458393842,0.8938995677537315,0.7647317603432839,1.044884597014273,-0.11 [-0.27:0.04],0.89 [0.76:1.04],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-879,Dynactin-associated protein,Calpastatin,Inverse variance weighted,4,0.13306072971575325,0.21819554330796448,0.54197885466557,-0.29460253516785717,0.5607239945993636,1.14231936895502,0.7448275714060535,1.7519404366657274,0.13 [-0.29:0.56],1.14 [0.74:1.75],overlaps null,0.030809873820660368,0.09594431793561987,0.7785688721929348,31.542995552474295,3,6.532559639260172e-7,0.06779582451308568,0.010721502269940135,TRUE,4.0391405637955925e-11,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-879,Dynactin-associated protein,Calpastatin,MR Egger,4,0.01299284258759089,0.45575660281360414,0.9798456875333048,-0.8802900989270732,0.9062757841022551,1.0130776163195574,0.41466260105576974,2.4750875870517235,0.01 [-0.88:0.91],1.01 [0.41:2.48],overlaps null,0.030809873820660368,0.09594431793561987,0.7785688721929348,29.996387458136553,2,3.064553622925868e-7,0.06779582451308568,0.010721502269940135,TRUE,4.0391405637955925e-11,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-879,Dynactin-associated protein,Calpastatin,Weighted median,4,-4.7551848923763074e-4,0.07604881077006094,0.9950110148366141,-0.14953118759855707,0.1485801506200818,0.9995245945517608,0.8611115815985898,1.1601857836579095,0 [-0.15:0.15],1 [0.86:1.16],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,prot-a-1921,Matrix metalloproteinase-9,Calpastatin,Inverse variance weighted,4,0.042670168535564885,0.08424327838092202,0.6124977916170197,-0.12244665709104227,0.20778699416217203,1.043593628064105,0.884753098988748,1.2309509418851463,0.04 [-0.12:0.21],1.04 [0.88:1.23],overlaps null,0.042691500623396585,0.024795042637230747,0.2272512596826204,4.696377884153287,3,0.19542855010475702,0.06779582451308568,0.001550410612533991,TRUE,2.8966635151610225e-20,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1921,Matrix metalloproteinase-9,Calpastatin,MR Egger,4,-0.12353682525951991,0.11769425387245712,0.40401146359606743,-0.35421756284953587,0.10714391233049604,0.883789094882038,0.7017222820474059,1.113094430966986,-0.12 [-0.35:0.11],0.88 [0.7:1.11],overlaps null,0.042691500623396585,0.024795042637230747,0.2272512596826204,1.7318664994005468,2,0.4206587896934838,0.06779582451308568,0.001550410612533991,TRUE,2.8966635151610225e-20,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,prot-a-1921,Matrix metalloproteinase-9,Calpastatin,Weighted median,4,-0.03461985257315177,0.07960898394528179,0.6636541131019951,-0.1906534611059041,0.12141375595960054,0.9659725584515663,0.8264189248352017,1.1290919842712182,-0.03 [-0.19:0.12],0.97 [0.83:1.13],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
prot-a-366,ieu-b-4872,Oestradiol,Calpastatin,Inverse variance weighted,4,-0.00576830709769554,0.016628134429968962,0.7286661184488239,-0.038359450580434704,0.026822836385043625,0.9942482976432682,0.9623669553518809,1.027185806691679,-0.01 [-0.04:0.03],0.99 [0.96:1.03],overlaps null,0.008012968331741834,0.006125173372234902,0.32094259053926966,2.8058252133269512,3,0.42254188075733157,0.06779582451308568,5.5269896989257714e-5,TRUE,2.9381031968117705e-47,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,ieu-b-4872,Oestradiol,Calpastatin,MR Egger,4,-0.036869128412972955,0.02901178672958171,0.33160484719914796,-0.0937322304029531,0.01999397357700719,0.9638022614272467,0.9105265409260145,1.0201951918804686,-0.04 [-0.09:0.02],0.96 [0.91:1.02],overlaps null,0.008012968331741834,0.006125173372234902,0.32094259053926966,1.0944309140732569,2,0.5785585907347106,0.06779582451308568,5.5269896989257714e-5,TRUE,2.9381031968117705e-47,59.14026241650159,0.06696587726017432,term trait as mediator
prot-a-366,ieu-b-4872,Oestradiol,Calpastatin,Weighted median,4,-0.019947151340453096,0.018783972306283817,0.288270180628509,-0.05676373706076937,0.01686943437986318,0.9802504768615914,0.9448172683035119,1.0170125267849168,-0.02 [-0.06:0.02],0.98 [0.94:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,term trait as mediator
