id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,beta_CI,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
prot-a-710,prot-a-1506,Interleukin-21,Cardiotrophin-1,MR Egger,3,0.07124217327056005,0.4178925089977552,0.8925027354233208,-0.7478271443650402,0.8903114909061602,1.0738412500292176,0.47339405296747156,2.4358882901799963,0.07 [-0.75:0.89],1.07 [0.47:2.44],overlaps null,0.01282705530129743,0.33128214265107137,0.9753627532032789,0.5639458768455858,1,0.45267474343712666,0.23744231171749375,0.0018626422190741146,TRUE,7.467568949196216e-88,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-1506,Interleukin-21,Cardiotrophin-1,Weighted median,3,0.08908311757815579,0.036785958165499746,0.015449758643778837,0.016982639573776284,0.1611835955825353,1.0931715143191088,1.0171276644021887,1.1749006555839796,0.09 [0.02:0.16],1.09 [1.02:1.17],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-1411,Alpha-L-iduronidase,Cardiotrophin-1,Inverse variance weighted,3,-0.09488668028801589,0.036960080628630286,0.010250137193501246,-0.16732843832013125,-0.02244492225590053,0.90947599018626335,0.8459217325938567,0.9778050910088312,-0.09 [-0.17:-0.02],0.91 [0.85:0.98],negative,0.09246401884664159,0.33128214265107137,0.8267230326984156,0.5091468854669983,2,0.7752471147326978,0.23744231171749375,0.0021529644991454305,TRUE,1.0244859362750737e-86,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-1411,Alpha-L-iduronidase,Cardiotrophin-1,MR Egger,3,-0.2110673960347933,0.4178925089977552,0.7022529296969588,-1.0301367136703936,0.6080019216008069,0.8097194931591369,0.35695815617340193,1.8367577439059612,-0.21 [-1.03:0.61],0.81 [0.36:1.84],overlaps null,0.09246401884664159,0.33128214265107137,0.8267230326984156,0.4312447292518294,1,0.511378809833171,0.23744231171749375,0.0021529644991454305,TRUE,1.0244859362750737e-86,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-1411,Alpha-L-iduronidase,Cardiotrophin-1,Weighted median,3,-0.09673210761933043,0.038628230753674386,0.012273499342265626,-0.1724434398965322,-0.021020775342128636,0.9077991660412358,0.8416058887817796,0.979198621171773,-0.1 [-0.17:-0.02],0.91 [0.84:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,Inverse variance weighted,3,0.05519804895576571,0.027923207053687955,0.04806645590319453,4.685631305373153e-4,0.1099275347809941,1.0567498821628745,1.0004686729233885,1.1161971820548573,0.06 [0:0.11],1.06 [1:1.12],positive,0.4003157290574424,0.1638555639488357,0.24733402410606095,6.045028039261158,2,0.04867868523094026,0.23744231171749375,9.139561425724415e-4,TRUE,1.676939038135225e-156,313.52893370346015,0.22196283999749983
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,MR Egger,3,-0.4522131220892595,0.20831152931002783,0.2748123796488827,-0.8605037195369141,-0.043922524641604954,0.6362185630458289,0.42294898098576217,0.9570281006959688,-0.45 [-0.86:-0.04],0.64 [0.42:0.96],negative,0.4003157290574424,0.1638555639488357,0.24733402410606095,0.07628444214454053,1,0.7823972349517959,0.23744231171749375,9.139561425724415e-4,TRUE,1.676939038135225e-156,313.52893370346015,0.22196283999749983
prot-a-710,met-c-922,Concentration of small HDL particles,Cardiotrophin-1,Weighted median,3,0.05093245096574292,0.016776363763696164,0.0023976730140446378,0.01805077798889844,0.0838141239425874,1.0522518122887894,1.0182146779707457,1.0874267484256923,0.05 [0.02:0.08],1.05 [1.02:1.09],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,Inverse variance weighted,3,0.11435762472919718,0.04607416850704413,0.013063503304373609,0.024052254455390693,0.20466299500300367,1.1211530052374032,1.024343843021796,1.2271114525809812,0.11 [0.02:0.2],1.12 [1.02:1.23],positive,0.0031334480982747608,0.6805478833197679,0.9970688309115414,17.490504433258447,2,1.5921545396365298e-4,0.23744231171749375,0.003240597537746757,TRUE,1.1668575874061037e-142,313.52893370346015,0.22196283999749983
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,MR Egger,3,0.11039127050914833,0.8639059442242559,0.9190901842333473,-1.5828643801703932,1.8036469211886899,1.1167149226059587,0.2053859513910292,6.0717503311441225,0.11 [-1.58:1.8],1.12 [0.21:6.07],overlaps null,0.0031334480982747608,0.6805478833197679,0.9970688309115414,17.490133649447287,1,2.888025556654571e-5,0.23744231171749375,0.003240597537746757,TRUE,1.1668575874061037e-142,313.52893370346015,0.22196283999749983
prot-a-710,met-c-909,Total cholesterol in medium VLDL,Cardiotrophin-1,Weighted median,3,0.12096427682375337,0.01728653146521847,2.6037945362814397e-12,0.08708267515192517,0.15484587849558157,1.1285845950208193,1.090986873495349,1.1674780137707466,0.12 [0.09:0.15],1.13 [1.09:1.17],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,Inverse variance weighted,3,-0.052871970243526516,0.025966472473752562,0.04173399122909204,-0.10376625629208153,-0.0019776841949714977,0.9485014411174141,0.9014359777855395,0.9980242701338553,-0.05 [-0.1:0],0.95 [0.9:1],negative,0.3710985680747109,0.16255311774487377,0.26283295689481667,5.556144020157841,2,0.062158232371505404,0.23744231171749375,7.779143225459837e-4,TRUE,2.1183182917406693e-160,313.52893370346015,0.22196283999749983
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,MR Egger,3,-0.5226281953687234,0.20635726238881724,0.23940388735974347,-0.9270884296508052,-0.11816796108664163,0.5929600833206214,0.39570415524375646,0.8885467987946939,-0.52 [-0.93:-0.12],0.59 [0.4:0.89],negative,0.3710985680747109,0.16255311774487377,0.26283295689481667,0.34434151948208896,1,0.5573338705585773,0.23744231171749375,7.779143225459837e-4,TRUE,2.1183182917406693e-160,313.52893370346015,0.22196283999749983
prot-a-710,met-c-900,Free cholesterol in medium HDL,Cardiotrophin-1,Weighted median,3,-0.06045772195036609,0.016686457452306066,2.910245424615355e-4,-0.09316317855688598,-0.0277522653438462,0.9413335659243541,0.9110448251863432,0.9726292909403416,-0.06 [-0.09:-0.03],0.94 [0.91:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,Inverse variance weighted,3,0.10277935982494966,0.05053638752543123,0.04197484856777638,0.003728040275104455,0.20183067937479487,1.1082468583173202,1.0037349980608659,1.223640802944018,0.1 [0:0.2],1.11 [1:1.22],positive,0.024385219956750772,0.7484131243228846,0.9792646299457304,20.685627659831205,2,3.2223523459303104e-5,0.23744231171749375,0.002925595786095363,TRUE,4.5121325480539654e-144,313.52893370346015,0.22196283999749983
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,MR Egger,3,0.07191827227332644,0.9498553698008968,0.9518901459760453,-1.7897982525364313,1.9336347970830843,1.0745675185145258,0.1669938568558262,6.914597779745693,0.07 [-1.79:1.93],1.07 [0.17:6.91],overlaps null,0.024385219956750772,0.7484131243228846,0.9792646299457304,20.663690598192566,1,5.474433877452418e-6,0.23744231171749375,0.002925595786095363,TRUE,4.5121325480539654e-144,313.52893370346015,0.22196283999749983
prot-a-710,met-c-914,Phospholipids in medium VLDL,Cardiotrophin-1,Weighted median,3,0.11107829070056979,0.017881847772687823,5.23842646342708e-10,0.07602986906610165,0.14612671233503793,1.1174823919091175,1.0789948022430416,1.1573428283722538,0.11 [0.08:0.15],1.12 [1.08:1.16],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,Inverse variance weighted,3,-0.09603875510764903,0.04122430571883816,0.019823949837976185,-0.17683839431657183,-0.015239115898726244,0.9084288091301969,0.837915185438118,0.9848764118366176,-0.1 [-0.18:-0.02],0.91 [0.84:0.98],negative,0.024738670786594974,0.5218904621219249,0.9698454979835065,2.4889960416205605,2,0.28808548475871426,0.23744231171749375,0.002787736227714222,TRUE,1.7156202961968666e-84,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,MR Egger,3,-0.1271214755015099,0.6583062312979708,0.8785609906348162,-1.4174016888455327,1.1631587378425128,0.8806266915305024,0.2423428817628284,3.2000253698184284,-0.13 [-1.42:1.16],0.88 [0.24:3.2],overlaps null,0.024738670786594974,0.5218904621219249,0.9698454979835065,2.4834159225797716,1,0.11505213373454769,0.23744231171749375,0.002787736227714222,TRUE,1.7156202961968666e-84,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-366,Calpastatin,Cardiotrophin-1,Weighted median,3,-0.09469276719961081,0.03753069666067029,0.01163335450239956,-0.16825293265452457,-0.02113260174469704,0.909652366584644,0.8451400441336849,0.9790891270348493,-0.09 [-0.17:-0.02],0.91 [0.85:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,ukb-a-487,Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging),Cardiotrophin-1,Inverse variance weighted,3,0.005241471085563382,0.0017786001000985807,0.003209101995585679,0.0017554148893701642,0.0087275272817566,1.0052552316264547,1.0017569565320292,1.0087657231857186,0.01 [0:0.01],1.01 [1:1.01],positive,-0.00648639540943258,0.015778904816729236,0.7517045166277075,0.568450201418134,2,0.7525972154707469,0.23744231171749375,2.7571517864567422e-5,TRUE,1.9267179067144955e-199,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-487,Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging),Cardiotrophin-1,MR Egger,3,0.013395914394714529,0.019916200881022056,0.6230519231243503,-0.0256398393320887,0.052431668121517755,1.0134860416519627,0.9746860699862618,1.0538305493971423,0.01 [-0.03:0.05],1.01 [0.97:1.05],overlaps null,-0.00648639540943258,0.015778904816729236,0.7517045166277075,0.3994632673769136,1,0.5273665781546804,0.23744231171749375,2.7571517864567422e-5,TRUE,1.9267179067144955e-199,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-487,Types of physical activity in last 4 weeks: Heavy DIY (eg: weeding  lawn mowing  carpentry  digging),Cardiotrophin-1,Weighted median,3,0.004705262165998767,0.0019117088928204166,0.013843999302887341,9.583127360707502e-4,0.008452211595926783,1.0047163492944857,1.0009587720644357,1.0084880323868686,0 [0:0.01],1 [1:1.01],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,Inverse variance weighted,3,-0.017262657715722277,0.003591563653992602,1.5363675076206246e-6,-0.024302122477547778,-0.010223192953896777,0.9828854882705946,0.9759907964526953,0.9898288862601471,-0.02 [-0.02:-0.01],0.98 [0.98:0.99],negative,0.021327657725858675,0.03185717879637829,0.6244287777546229,0.531780511850623,2,0.766523244269446,0.23744231171749375,7.847715562432445e-5,TRUE,1.560393040365722e-196,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,MR Egger,3,-0.04407445690465907,0.04020957783381556,0.4708279739604441,-0.12288522945893757,0.03473631564961943,0.9568827082960015,0.8843651558039206,1.0353466680893304,-0.04 [-0.12:0.03],0.96 [0.88:1.04],overlaps null,0.021327657725858675,0.03185717879637829,0.6244287777546229,0.08358067009994823,1,0.7725023918311906,0.23744231171749375,7.847715562432445e-5,TRUE,1.560393040365722e-196,313.52893370346015,0.22196283999749983
prot-a-710,ukb-a-11,Morning/evening person (chronotype),Cardiotrophin-1,Weighted median,3,-0.01719917771457293,0.0038492946621841023,7.890359517194102e-6,-0.024743795252453772,-0.009654560176692091,0.9829478838229336,0.975559823070954,0.9903918954662725,-0.02 [-0.02:-0.01],0.98 [0.98:0.99],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,ukb-b-16576,Dried fruit intake,Cardiotrophin-1,Inverse variance weighted,3,0.023834982524183215,0.0025256288621588675,3.827033489864258e-21,0.018884749954351833,0.028785215094014598,1.0241213060331982,1.0190641946542984,1.0292035133536812,0.02 [0.02:0.03],1.02 [1.02:1.03],positive,0.015119985160212557,0.022406061502322102,0.6220873824577762,1.1959146668932812,2,0.5499338210017672,0.23744231171749375,2.1391784061228046e-4,TRUE,7.286096994561005e-193,313.52893370346015,0.22196283999749983
prot-a-710,ukb-b-16576,Dried fruit intake,Cardiotrophin-1,MR Egger,3,0.0048250615707342275,0.0282834856178866,0.8924305011118454,-0.050610570240323505,0.06026069338179196,1.00483672092514,0.9506488093935842,1.062113396390482,0 [-0.05:0.06],1 [0.95:1.06],overlaps null,0.015119985160212557,0.022406061502322102,0.6220873824577762,0.7405370475020016,1,0.38948889695640443,0.23744231171749375,2.1391784061228046e-4,TRUE,7.286096994561005e-193,313.52893370346015,0.22196283999749983
prot-a-710,ukb-b-16576,Dried fruit intake,Cardiotrophin-1,Weighted median,3,0.024333817838506258,0.0027935845964176314,3.022515767959179e-18,0.0188583920295277,0.029809243647484815,1.024632301347456,1.019037334590854,1.0302579869520776,0.02 [0.02:0.03],1.02 [1.02:1.03],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,ukb-d-1418_3,Milk type used: Skimmed,Cardiotrophin-1,Inverse variance weighted,3,0.005930711240917757,0.0014506967864231324,4.3476862004262005e-5,0.0030873455395284176,0.008774076942307096,1.0059483327275887,1.0030921162991664,1.0088126819806573,0.01 [0:0.01],1.01 [1:1.01],positive,0.018080329466665546,0.012588201329803463,0.387189760731931,2.083910809872479,2,0.3527642102248672,0.23744231171749375,5.403971776571784e-5,TRUE,5.259226860594964e-198,313.52893370346015,0.22196283999749983
prot-a-710,ukb-d-1418_3,Milk type used: Skimmed,Cardiotrophin-1,MR Egger,3,-0.01680229133737647,0.015891243982527305,0.4822643621379636,-0.04794912954312999,0.014344546868377047,0.9833380798741438,0.9531822746619939,1.0144479235867636,-0.02 [-0.05:0.01],0.98 [0.95:1.01],overlaps null,0.018080329466665546,0.012588201329803463,0.387189760731931,0.020976875956475016,1,0.884841968745964,0.23744231171749375,5.403971776571784e-5,TRUE,5.259226860594964e-198,313.52893370346015,0.22196283999749983
prot-a-710,ukb-d-1418_3,Milk type used: Skimmed,Cardiotrophin-1,Weighted median,3,0.005677450535463327,0.0015913206118902633,3.600456118701238e-4,0.002558462136158411,0.008796438934768242,1.0056935978017265,1.002561737793362,1.0088352412944812,0.01 [0:0.01],1.01 [1:1.01],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-864,Total cholesterol in HDL,Cardiotrophin-1,Inverse variance weighted,3,-0.05362470623423662,0.015596065996524768,5.852744724396069e-4,-0.08419299558742516,-0.02305641688104807,0.947787738593932,0.9192538270418205,0.977207351227195,-0.05 [-0.08:-0.02],0.95 [0.92:0.98],negative,-0.0014976722507179276,0.16282653854623694,0.9941445608978141,0.5211215999223101,2,0.770619301328087,0.23744231171749375,5.617897111336491e-4,TRUE,4.874575800954897e-163,313.52893370346015,0.22196283999749983
prot-a-710,met-c-864,Total cholesterol in HDL,Cardiotrophin-1,MR Egger,3,-0.051728940070548374,0.2066964378672271,0.8438828062367016,-0.4568539582903135,0.3533960781492167,0.949586226736964,0.6332728175547836,1.4238950054579576,-0.05 [-0.46:0.35],0.95 [0.63:1.42],overlaps null,-0.0014976722507179276,0.16282653854623694,0.9941445608978141,0.5210369974245207,1,0.4703996633537868,0.23744231171749375,5.617897111336491e-4,TRUE,4.874575800954897e-163,313.52893370346015,0.22196283999749983
prot-a-710,met-c-864,Total cholesterol in HDL,Cardiotrophin-1,Weighted median,3,-0.054975478164986304,0.01664653408890653,9.582094403372759e-4,-0.08760268497924309,-0.02234827135072951,0.9465083577906976,0.9161247945652945,0.9778996013231381,-0.05 [-0.09:-0.02],0.95 [0.92:0.98],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-305,Complement C1q tumor necrosis factor-related protein 5,Cardiotrophin-1,Inverse variance weighted,3,-0.11594429100950676,0.036960080628630286,0.0017067796708359478,-0.18838604904162212,-0.0435025329773914,0.8905248321550386,0.8282948830569598,0.957430128939025,-0.12 [-0.19:-0.04],0.89 [0.83:0.96],negative,-0.32681088902105987,0.33128214265107137,0.5043252922194131,0.9959423262924906,2,0.60776246060699,0.23744231171749375,0.0032768782700461686,TRUE,5.791793500877273e-83,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-305,Complement C1q tumor necrosis factor-related protein 5,Cardiotrophin-1,MR Egger,3,0.29469244611179396,0.4178925089977552,0.6089888832150812,-0.5243768715238062,1.1137617637473942,1.3427133384685532,0.5919240942307052,3.045794430187002,0.29 [-0.52:1.11],1.34 [0.59:3.05],overlaps null,-0.32681088902105987,0.33128214265107137,0.5043252922194131,0.02275379131161278,1,0.8800990928333783,0.23744231171749375,0.0032768782700461686,TRUE,5.791793500877273e-83,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-305,Complement C1q tumor necrosis factor-related protein 5,Cardiotrophin-1,Weighted median,3,-0.11240373571339365,0.038425993351269457,0.0034423433254981654,-0.1877186826818818,-0.037088788744905524,0.893683372760181,0.8288478436909967,0.96359057555293,-0.11 [-0.19:-0.04],0.89 [0.83:0.96],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-2744,SLAM family member 7,Cardiotrophin-1,Inverse variance weighted,3,0.1333584301132305,0.04105366682694923,0.0011605898762320262,0.05289324313241002,0.213823617094051,1.1426594885095551,1.0543170835218176,1.2384042021964439,0.13 [0.05:0.21],1.14 [1.05:1.24],positive,-0.05733720319906762,0.5168154290295394,0.929658963318715,2.468079860824893,2,0.2911141180571974,0.23744231171749375,0.004690786963607302,TRUE,3.711737152864689e-79,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-2744,SLAM family member 7,Cardiotrophin-1,MR Egger,3,0.205406332011376,0.6519706721192647,0.8056969882773413,-1.0724561853423829,1.4832688493651347,1.22802394904126,0.3421670587381816,4.407329054351813,0.21 [-1.07:1.48],1.23 [0.34:4.41],overlaps null,-0.05733720319906762,0.5168154290295394,0.929658963318715,2.438071074521753,1,0.11842176712440684,0.23744231171749375,0.004690786963607302,TRUE,3.711737152864689e-79,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-2744,SLAM family member 7,Cardiotrophin-1,Weighted median,3,0.1301985718757832,0.038803928183384594,7.928079326262245e-4,0.05414287263634941,0.206254271115217,1.1390545450668312,1.0556354127959164,1.2290656801679671,0.13 [0.05:0.21],1.14 [1.06:1.23],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-2073,Pro-FMRFamide-related neuropeptide FF,Cardiotrophin-1,Inverse variance weighted,3,-0.07963033027545843,0.036960080628630286,0.031201328384676773,-0.1520720883075738,-0.007188572243343072,0.923457657634455,0.858926359961648,0.9928372037409487,-0.08 [-0.15:-0.01],0.92 [0.86:0.99],negative,0.09822913370260629,0.33128214265107137,0.8164919703817095,0.3451937620390588,2,0.8414767617360366,0.23744231171749375,0.0015107604735300467,TRUE,2.275260208729024e-89,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-2073,Pro-FMRFamide-related neuropeptide FF,Cardiotrophin-1,MR Egger,3,-0.20305489264152737,0.4178925089977552,0.7120531199973174,-1.0221242102771275,0.6160144249940729,0.8162334349864999,0.3598297736702767,1.8515338894672866,-0.2 [-1.02:0.62],0.82 [0.36:1.85],overlaps null,0.09822913370260629,0.33128214265107137,0.8164919703817095,0.25727439048746964,1,0.6119988990218769,0.23744231171749375,0.0015107604735300467,TRUE,2.275260208729024e-89,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-2073,Pro-FMRFamide-related neuropeptide FF,Cardiotrophin-1,Weighted median,3,-0.0717018720685036,0.03839499760782164,0.061834652854585295,-0.14695606737983402,0.0035523232428268103,0.9308083544193928,0.8633319050158441,1.0035586402208054,-0.07 [-0.15:0],0.93 [0.86:1],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,prot-a-1506,Interleukin-21,Cardiotrophin-1,Inverse variance weighted,3,0.08735932331894732,0.036960080628630286,0.018097711491850237,0.014917565286831955,0.1598010813510627,1.0912887347669051,1.0150293875104006,1.173277461010408,0.09 [0.01:0.16],1.09 [1.02:1.17],positive,0.01282705530129743,0.33128214265107137,0.9753627532032789,0.565445071004285,2,0.7537288918574078,0.23744231171749375,0.0018626422190741146,TRUE,7.467568949196216e-88,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-1506,Interleukin-21,Cardiotrophin-1,MR Egger,3,0.07124217327056005,0.4178925089977552,0.8925027354233208,-0.7478271443650402,0.8903114909061602,1.0738412500292176,0.47339405296747156,2.4358882901799963,0.07 [-0.75:0.89],1.07 [0.47:2.44],overlaps null,0.01282705530129743,0.33128214265107137,0.9753627532032789,0.5639458768455858,1,0.45267474343712666,0.23744231171749375,0.0018626422190741146,TRUE,7.467568949196216e-88,313.52893370346015,0.22196283999749983
prot-a-710,prot-a-1506,Interleukin-21,Cardiotrophin-1,Weighted median,3,0.08908311757815579,0.039744609457377136,0.025000909375638144,0.011183683041696604,0.166982552114615,1.0931715143191088,1.0112464542109239,1.1817336463752661,0.09 [0.01:0.17],1.09 [1.01:1.18],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-710,met-c-927,Total cholesterol in small VLDL,Cardiotrophin-1,Inverse variance weighted,3,0.18070123356107823,0.02174016061219234,9.421126663916922e-17,0.13809051876118125,0.2233119483609752,1.1980571865385057,1.1480794683020505,1.25021051403293,0.18 [0.14:0.22],1.2 [1.15:1.25],positive,0.306296944378092,0.16273325488025062,0.3109041260428038,3.9016615882558012,2,0.14215592020981782,0.23744231171749375,0.006270821565077527,TRUE,9.628792364085755e-130,313.52893370346015,0.22196283999749983
