id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95,OR_CI,effect_direction,egger_intercept,egger_intercept_se,egger_intercept_pval,Q,Q_df,Q_pval,snp_r2.exposure,snp_r2.outcome,correct_causal_direction,steiger_pval,Fst,total_r2
met-c-841,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,MR Egger,3,-0.09545723915392662,0.1719290834493491,0.6773377992876772,-0.43243824271465087,0.24152376440679763,0.908957228602813,0.6489249277389239,1.2731877111087118,0.91 [0.65:1.27],overlaps null,0.053976298750608345,0.04345498091748639,0.4315186687884122,0.6040355268790012,1,0.4370424190600281,0.012291569836283354,1.8362545804008765e-5,TRUE,1.5517967432808948e-45,80.2916172020224,0.01254760753862574
met-c-841,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Weighted median,3,0.1287183036205046,0.06944687265744696,0.06381376733040547,-0.0073975667880914475,0.26483417402910064,1.1373696861120053,0.9926297278629622,1.3032148509913566,1.14 [0.99:1.3],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-d-Albumin,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Inverse variance weighted,26,0.017286610330884286,0.08700263486136071,0.842504736099146,-0.15323855399738273,0.18781177465915128,1.0174368884635676,0.8579250359512686,1.2066063800768085,1.02 [0.86:1.21],overlaps null,0.008674035776069879,0.006928661657258842,0.22266800559086433,185.07888043024744,25,2.208300055507435e-26,0.022756214719991875,5.85597569797137e-4,TRUE,5.459442893086009e-274,99.05661207573866,0.022722006668076614
met-d-Albumin,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,MR Egger,26,-0.11547156517258327,0.13655407058224261,0.4061220562275194,-0.3831175435137788,0.15217441316861224,0.8909459057699674,0.6817327613120105,1.1643632990156003,0.89 [0.68:1.16],overlaps null,0.008674035776069879,0.006928661657258842,0.22266800559086433,173.7335742096153,24,1.1441054396997507e-24,0.022756214719991875,5.85597569797137e-4,TRUE,5.459442893086009e-274,99.05661207573866,0.022722006668076614
met-d-Albumin,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Weighted median,26,-0.07444660557784843,0.0461135297776488,0.10643635255077544,-0.16482912394204008,0.01593591278634321,0.9282570364838643,0.8480386012010106,1.016063566636593,0.93 [0.85:1.02],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-30600_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Inverse variance weighted,186,-0.0362280218651687,0.043063926783271186,0.40020147699819547,-0.12063331836038023,0.04817727463004283,0.9644203594800199,0.8863589115512553,1.049356663150992,0.96 [0.89:1.05],overlaps null,9.14629575640756e-4,0.0022024624237049735,0.6784237815709445,746.5582345071355,185,1.72731085808571e-68,0.043053563306594586,0.002368679774095358,TRUE,0,85.0763839756563,0.043073613998040196
ukb-d-30600_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,MR Egger,186,-0.06592447132780081,0.08352567690494872,0.43096894534557584,-0.22963479806150028,0.09778585540589867,0.9362015716829876,0.7948238207060709,1.1027266168785592,0.94 [0.79:1.1],overlaps null,9.14629575640756e-4,0.0022024624237049735,0.6784237815709445,745.8591776805243,184,1.113773139774367e-68,0.043053563306594586,0.002368679774095358,TRUE,0,85.0763839756563,0.043073613998040196
ukb-d-30600_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Albumin,Weighted median,186,-0.0162115778744904,0.04000619850083485,0.6853109159506918,-0.09462372693612671,0.062200571187145906,0.9839191225144531,0.9097151713917172,1.0641757663209899,0.98 [0.91:1.06],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-107,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein A-I,Inverse variance weighted,264,0.06514364040281383,0.02626069024769361,0.013114224416706772,0.013672687517334352,0.1166145932882933,1.0673123225459629,1.0137665861702425,1.123686269994263,1.07 [1.01:1.12],positive,-9.179973878132955e-4,0.0012416016988621385,0.4603470313607687,686.9958219865072,263,1.2481105308717468e-39,0.08914914276657057,0.0023564310717779273,TRUE,0,171.47077817020093,0.10540777721348657
ieu-b-107,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein A-I,MR Egger,264,0.08935803227365396,0.04199276735281249,0.03427584422318556,0.007052208262141493,0.17166385628516645,1.0934720845467885,1.007077133641366,1.1872786698669076,1.09 [1.01:1.19],positive,-9.179973878132955e-4,0.0012416016988621385,0.4603470313607687,685.5653943557708,262,1.1994567763296828e-39,0.08914914276657057,0.0023564310717779273,TRUE,0,171.47077817020093,0.10540777721348657
ieu-b-107,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein A-I,Weighted median,264,0.050488357204293816,0.03106628556093742,0.10412385934754166,-0.010401562495143526,0.11137827690373116,1.0517846175702865,0.9896523466809021,1.1178176714960768,1.05 [0.99:1.12],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-842,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A-I,Inverse variance weighted,11,0.04620978195490102,0.027896327242893815,0.09762411665593859,-0.008467019441170856,0.10088658335097289,1.0472940913154765,0.9915687248143613,1.106151178688753,1.05 [0.99:1.11],overlaps null,0.01310302539765435,0.008995168145205904,0.17919115239637154,17.69993462666375,10,0.06024124517587002,0.03881354605696007,7.11153504389129e-5,TRUE,8.081147586683971e-153,77.0017658406783,0.03935594553423642
met-c-842,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A-I,MR Egger,11,-0.04723317012114853,0.06938798616561728,0.5131843708097557,-0.1832336230057584,0.08876728276346135,0.9538649588503305,0.8325736246617998,1.0928263072135354,0.95 [0.83:1.09],overlaps null,0.01310302539765435,0.008995168145205904,0.17919115239637154,14.323041384019511,9,0.1112891145683516,0.03881354605696007,7.11153504389129e-5,TRUE,8.081147586683971e-153,77.0017658406783,0.03935594553423642
met-c-842,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein A-I,Weighted median,11,0.04741012927419204,0.027657102294492353,0.08648984669525953,-0.006797791223012974,0.10161804977139705,1.0485519627607731,0.9932252614943125,1.1069605871233326,1.05 [0.99:1.11],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-30630_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apoliprotein A,Inverse variance weighted,222,0.06189797937719343,0.02412319638727012,0.01029051739878236,0.014616514458143999,0.10917944429624285,1.063853804163764,1.014723858064402,1.1153624778199316,1.06 [1.01:1.12],positive,-0.0013814400260338563,0.001276815472397458,0.28046288113952783,589.4894172170987,221,2.623917458974084e-35,0.07527540442709078,0.0020547711199682813,TRUE,0,171.6448063278531,0.09703784729333688
ukb-d-30630_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apoliprotein A,MR Egger,222,0.09135149019948446,0.036367043742811016,0.012725223378349776,0.020072084463574877,0.16263089593539404,1.0956540492452425,1.0202748833437234,1.1766023208306995,1.1 [1.02:1.18],positive,-0.0013814400260338563,0.001276815472397458,0.28046288113952783,586.3694041186247,220,4.274614468982371e-35,0.07527540442709078,0.0020547711199682813,TRUE,0,171.6448063278531,0.09703784729333688
ukb-d-30630_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apoliprotein A,Weighted median,222,0.06527522930943173,0.02792380809637019,0.019407012215987944,0.01054456544054616,0.12000589317831731,1.06745277824851,1.010600355291525,1.127503496138953,1.07 [1.01:1.13],positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-132,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein E (isoform E2),Wald ratio,1,-0.09911003236245955,0.03640776699029126,0.0064844521966554046,-0.1704692556634304,-0.027750809061488677,0.9056430524963712,0.8432690149764978,0.9726307073642497,0.91 [0.84:0.97],negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-132,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein E (isoform E2),NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-131,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein E (isoform E3),Wald ratio,1,0.0020784259387557156,0.01621172232229458,0.8979866418423419,-0.029696549812941668,0.033853401690453096,1.0020805873631413,0.9707400601120038,1.0344329494903073,1 [0.97:1.03],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-131,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein E (isoform E3),NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-127,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,Wald ratio,1,0.0035169988276670576,0.02743259085580305,0.8979866418423419,-0.05025087924970691,0.057284876905041034,1.0035231907248812,0.9509908107092722,1.058957439947876,1 [0.95:1.06],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-127,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-c-843,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,Inverse variance weighted,20,0.003108388146952026,0.02702246783483702,0.9084215289223266,-0.04985564880932854,0.056072425103232584,1.0031132241948613,0.9513667455117297,1.0576742831318604,1 [0.95:1.06],overlaps null,0.0036298216847661575,0.006608692854124677,0.589583892594435,55.3687490842231,19,2.04062984626738e-5,0.06876637281847174,1.7403912447494957e-4,TRUE,6.38135178047567e-271,74.89558402093132,0.07071718421634327
met-c-843,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,MR Egger,20,-0.01859528659870509,0.048161421474515326,0.7039458404300384,-0.11299167268875512,0.07580109949134495,0.9815765390457458,0.8931580976905183,1.0787479892936909,0.98 [0.89:1.08],overlaps null,0.0036298216847661575,0.006608692854124677,0.589583892594435,54.456080048459995,18,1.5577536254646266e-5,0.06876637281847174,1.7403912447494957e-4,TRUE,6.38135178047567e-271,74.89558402093132,0.07071718421634327
met-c-843,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,Weighted median,20,-0.0023153149808197485,0.022501091119164995,0.9180440059307575,-0.04641745357438314,0.04178682361274364,0.9976873632934955,0.954643359714715,1.0426721819685478,1 [0.95:1.04],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-108,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein B,Inverse variance weighted,177,0.008649334415325708,0.024979852822037664,0.7291530250801901,-0.04031117711586812,0.05760984594651953,1.0086868479860447,0.9604905099780625,1.0593016242536955,1.01 [0.96:1.06],overlaps null,0.0017869804951571118,0.00132733380292893,0.17994922194431973,433.4048514283423,176,1.0101603816949311e-23,0.06145698502892919,0.0013893936132673246,TRUE,0,240.59553912341835,0.08978558558416183
ieu-b-108,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein B,MR Egger,177,-0.02255058220985046,0.034032212423456804,0.5084427471058055,-0.08925371855982579,0.04415255414012488,0.9777017816258716,0.9146134897162979,1.0451417834334726,0.98 [0.91:1.05],overlaps null,0.0017869804951571118,0.00132733380292893,0.17994922194431973,428.96201723700614,175,2.4310405611836957e-23,0.06145698502892919,0.0013893936132673246,TRUE,0,240.59553912341835,0.08978558558416183
ieu-b-108,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),apolipoprotein B,Weighted median,177,0.017108329050098292,0.028311771244133112,0.5456553426864232,-0.03838274258840261,0.07259940068859919,1.017255514680229,0.9623445401541373,1.0752996863073527,1.02 [0.96:1.08],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
met-d-ApoB,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,Inverse variance weighted,52,0.017368174526267644,0.02442775616759786,0.4770832238525434,-0.03051022756222416,0.06524657661475945,1.0175198782691808,0.9699505117872668,1.0674221932881507,1.02 [0.97:1.07],overlaps null,0.002089200891659149,0.0024733697143681037,0.40231435166327534,117.28221734259493,51,3.895764870079596e-7,0.060914987589111055,3.788033198406861e-4,TRUE,0,188.4836080671642,0.08129412305145553
met-d-ApoB,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,MR Egger,52,-0.0044984446738032795,0.03564057179000041,0.9000663675453102,-0.07435396538220408,0.06535707603459752,0.9955116581737276,0.9283430343807019,1.0675401493381487,1 [0.93:1.07],overlaps null,0.002089200891659149,0.0024733697143681037,0.40231435166327534,115.63219024967275,50,4.0918857152741235e-7,0.060914987589111055,3.788033198406861e-4,TRUE,0,188.4836080671642,0.08129412305145553
met-d-ApoB,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Apolipoprotein B,Weighted median,52,0.004022566009603268,0.024652269240828847,0.8703828219962579,-0.04429588170242127,0.052341013721627805,1.0040306673873873,0.9566708541915766,1.0537350193512758,1 [0.96:1.05],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-275,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Basigin,Wald ratio,1,0.020134228187919462,0.04078471863706763,0.6215386296568242,-0.0598038203407331,0.10007227671657203,1.0203382889949408,0.941949306753333,1.1052507990875908,1.02 [0.94:1.11],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-275,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Basigin,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ieu-b-35,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-Reactive protein level,Inverse variance weighted,53,0.03126898611932134,0.04092269647529539,0.44480832586988006,-0.04893949897225762,0.1114774712109003,1.0317629964885053,0.9522387393781534,1.1179285581451135,1.03 [0.95:1.12],overlaps null,-3.768761083949359e-4,0.0032901370525619997,0.9092537887432426,262.9728024277896,52,5.864194729452385e-30,0.03172797569493132,8.038021722405962e-4,TRUE,0,166.0407128758088,0.04128657678290181
ieu-b-35,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-Reactive protein level,MR Egger,53,0.036489822922850634,0.06151764668744679,0.5556953638473136,-0.08408476458454507,0.15706441043024633,1.0371637486685517,0.9193533241896634,1.1700709762488257,1.04 [0.92:1.17],overlaps null,-3.768761083949359e-4,0.0032901370525619997,0.9092537887432426,262.9051632726061,51,2.6295259465190364e-30,0.03172797569493132,8.038021722405962e-4,TRUE,0,166.0407128758088,0.04128657678290181
ieu-b-35,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-Reactive protein level,Weighted median,53,0.02665640397889265,0.030175686550905592,0.37703446554794373,-0.03248794166088231,0.0858007496186676,1.027014863911911,0.9680341226446569,1.0895892056102436,1.03 [0.97:1.09],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-670,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,Inverse variance weighted,3,0.042437759093834765,0.030230170452996016,0.16037205076782807,-0.016813374994037428,0.10168889318170696,1.0433511152338408,0.9833271809528848,1.1070390107642694,1.04 [0.98:1.11],overlaps null,-0.11946837843782197,0.060000088781908975,0.29629976040211076,3.9665934445005147,2,0.13761481085465174,0.04378392349385333,2.8612355415897278e-5,TRUE,3.684293394430284e-32,49.93279320192895,0.043460151453047685
prot-a-670,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,MR Egger,3,0.6717557055784036,0.3167877456667058,0.28053011641196945,0.050851724071660165,1.292659687085147,1.9576713997350903,1.052166870696772,3.642461491685994,1.96 [1.05:3.64],positive,-0.11946837843782197,0.060000088781908975,0.29629976040211076,0.001968108919757591,1,0.9646147564989515,0.04378392349385333,2.8612355415897278e-5,TRUE,3.684293394430284e-32,49.93279320192895,0.043460151453047685
prot-a-670,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,Weighted median,3,0.017325077123562127,0.026832443841300343,0.5184889141913269,-0.03526651280538654,0.06991666705251079,1.0174760267501763,0.965348104339167,1.072418809710115,1.02 [0.97:1.07],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ukb-d-30710_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,Inverse variance weighted,180,0.04277008346642281,0.029921509976924873,0.15288663814422507,-0.01587607608834994,0.10141624302119556,1.0436979038585643,0.9842492845193487,1.1067372175441466,1.04 [0.98:1.11],overlaps null,-3.601067030218152e-4,0.0015433977166068632,0.8157804501561715,644.4448049132857,179,8.48678215269974e-54,0.050299345618834895,0.0021951761949978,TRUE,0,174.79561264571916,0.08221071287530522
ukb-d-30710_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,MR Egger,180,0.0498908022266975,0.04279557677107477,0.2452577007493407,-0.03398852824460905,0.13377013269800406,1.0511563061806934,0.9665825929729769,1.1431300212276123,1.05 [0.97:1.14],overlaps null,-3.601067030218152e-4,0.0015433977166068632,0.8157804501561715,644.247771615286,178,4.7750394958250543e-54,0.050299345618834895,0.0021951761949978,TRUE,0,174.79561264571916,0.08221071287530522
ukb-d-30710_irnt,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),C-reactive protein,Weighted median,180,0.024800247337368277,0.02802282544269916,0.3761557302271609,-0.030124490530322075,0.07972498520505863,1.0251103315533197,0.9703247297890061,1.0829891886666239,1.03 [0.97:1.08],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-b-51,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),cathepsin D,Inverse variance weighted,2,0.03462598809271486,0.019239069616811287,0.07189624218186055,-0.0030825883562352607,0.07233456454166498,1.0352324471218668,0.996922157941039,1.0750149457880869,1.04 [1:1.08],overlaps null,NA,NA,NA,1.3123047907255712,1,0.2519777841000719,0.04491915770494122,1.625401472936346e-5,TRUE,2.8544005823939375e-34,79.95059209061124,0.04503115572282335
prot-a-495,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Cyclin-dependent kinase inhibitor 1B,Wald ratio,1,-0.023338607594936705,0.016811708860759493,0.16506540826067562,-0.05628955696202531,0.009612341772151898,0.9769316312917674,0.9452653880854358,1.0096586887111674,0.98 [0.95:1.01],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-495,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Cyclin-dependent kinase inhibitor 1B,NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2218,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Wald ratio,1,0.054382597568777995,0.04670505438259757,0.24426860628509978,-0.03715930902111323,0.14592450415866923,1.055888505258993,0.9635226252753553,1.157108827848702,1.06 [0.96:1.16],overlaps null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-2218,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",NO SENSITIVITY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
prot-a-346,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Calcium/calmodulin-dependent protein kinase type 1,Inverse variance weighted,3,-0.02280632624864035,0.006453624272531605,4.095087558687523e-4,-0.035455429822802295,-0.010157222674478404,0.9774517721940801,0.9651657508799054,0.9898941877023036,0.98 [0.97:0.99],negative,-0.02363442091755319,0.03882997975343842,0.6519179945529003,1.0738666347643702,2,0.5845380993536934,0.2905704839534254,4.069910910917918e-5,TRUE,1.7055428504049037e-253,962.121209780234,0.46679506533379456
prot-a-346,ieu-a-1126,Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis),Calcium/calmodulin-dependent protein kinase type 1,MR Egger,3,9.79523348766708e-4,0.039608072358124864,0.9842593488042484,-0.07665229847315802,0.07861134517069143,1.000980003238437,0.9262118428971219,1.0817837998585311,1 [0.93:1.08],overlaps null,-0.02363442091755319,0.03882997975343842,0.6519179945529003,0.7033944525757677,1,0.40164545427398257,0.2905704839534254,4.069910910917918e-5,TRUE,1.7055428504049037e-253,962.121209780234,0.46679506533379456
